id,thumbnail_520,thumbnail_720,thumbnail_list_320,title,seller,cost,discount_cost,discount_rate,description
402,https://image.idus.com/image/files/104eaa9fecee4304908dfe89857d408e_520.jpg,https://image.idus.com/image/files/104eaa9fecee4304908dfe89857d408e_720.jpg,https://image.idus.com/image/files/104eaa9fecee4304908dfe89857d408e_320.png#https://image.idus.com/image/files/607a84b00e3a4eda97a0382d8a3499fe_320.png#https://image.idus.com/image/files/b4d1588dbf32463eb6dc65016e5d76d5_320.png#https://image.idus.com/image/files/e403a125f7064de5a2d553cbc9368581_320.png#https://image.idus.com/image/files/4d80b53954214bceaabf8f96f1aabf96_320.png#https://image.idus.com/image/files/72038672b2e34db7b1709ca74f6eaa14_320.png#https://image.idus.com/image/files/f334e2b73ac646bd817a1e1765ffe6e1_320.png#https://image.idus.com/image/files/69690d3a73b34243acda587905827d08_320.png#https://image.idus.com/image/files/e9b5052ca875449a893b1f7f5d3ad12e_320.png,[커피로 만든 캔들] 커피어게인 8각 소이캔들,커피어게인,"9,600원","6,900원",28%,"☕혹시 커피 좋아하세요?☕

우리나라 성인 한 명이 1년간 마시는 커피 '512잔'
그런데, 커피에는 놀라운 사실이 있습니다.

커피를 만들 때 사용되는 원두 0.2%.
나머지 99.8%는 커피박(커피찌꺼기)이라는 이름으로 버려지며 제대로 활용되지 못하고 있습니다.
버려지는 양은 연간 15만t 이상입니다.
이로 인해 경제적 손실뿐만 아니라 우리의 환경이 아파하고 있습니다.

""커피어게인은 이러한 문제를 해결하기 위해 노력하고 있습니다.""


✔ [ 커피어게인 소이캔들이란? ]

1. 환경친화적
커피어게인은 업사이클링(Upgrade + Recycling)브랜드로, 환경을 생각한 제품을 제조합니다. 
- 커피박을 새활용하여 캔들 컨테이너(용기) 제작
- 미국산 100% 소이왁스 사용 
- 독일산 스모크리스 심지 사용 

2. 인테리어
어떤 공간에 비치해도 자연스러우며 실내 공간의 분위기를 한층 높여줄 수 있습니다.

3. 믿을 수 있는 제품
커피어게인 소이캔들은 한국건설생활환경시험연구원을 통해 제품 시험을 모두 마친 안전한 제품입니다. 철저한 검수작업을 통해 제품제작이 진행됩니다. 

4. SPECIFIC
- 지름 : 5.8cm
- 높이 : 4.8cm
- 용량 : 45g

5. 커피어게인의 연소 장면
초가 연소됨에 따라 오일을 머금으며 천천히 용기 색이 진해집니다. 
(여섯번째 이미지를 참고해주세요)

6. 두 번의 향기
1) 커피박으로 캔들 컨테이너(용기)를 만들었기 때문에 용기에서 은은한 커피향이 납니다.
2) 옵션으로 선택하신 향기로 캔들이 연소할 때 나는 향기입니다. 

** 옵션 선택 **
1) 향기선택
무향 : 향기를 추가하지 않은 100% 소이캔들
가든파티향 : 꽃집, 정원에 들어갔을 때 느낄 수 있는 향
다우니 : 포근하고 시원한 비누 향
라벤더 : 허브의 여왕 라벤더의 은은한 향
블랙체리 : 달콤하고 사랑스러운 블랙체리향
화이트자스민민트 : 민트와 자스민의 청량한 향
헤스페리데스 : 자몽의 상큼함을 담은 시트러스계열 대표 향

2) 크라프트 쇼핑백"
403,https://image.idus.com/image/files/93d26980a8de43da83321dd240863b32_520.jpg,https://image.idus.com/image/files/93d26980a8de43da83321dd240863b32_720.jpg,https://image.idus.com/image/files/93d26980a8de43da83321dd240863b32_320.jpg#https://image.idus.com/image/files/b5c5037595c24eeeaa8b7f83f3c3ec7a_320.jpg#https://image.idus.com/image/files/74b84f8be63a4b50a76b0a1908771da7_320.jpg#https://image.idus.com/image/files/740aa771355e45e59554fb55802dc4b7_320.jpg#https://image.idus.com/image/files/e4af6c5181264e92b12de96b1e4fdf10_320.jpg#https://image.idus.com/image/files/57179c5b4f82465498bbbc0ef9633256_320.jpg#https://image.idus.com/image/files/19c3fd257aa84f9b97b329a909a24075_320.jpg#https://image.idus.com/image/files/3de7446a55834d77a61267e0b8c05097_320.jpg#https://image.idus.com/image/files/e61285de061e46998c2df5bca11ae8fa_320.jpg,[아이디어스 단독] 🍇포도송이 언발 귀걸이 / 귀찌,도키도키 (Dokidoki),"18,900원","12,900원",31%,"도키도키를 ❤️좋아하는 작가❤️로 등록하고
할인쿠폰과 신상소식을 받아보세요!✨



🎁입점 이벤트🎁

구매 금액과 관계없이
모든 고객님들께 
예쁜 패션 볼펜을 증정!!!



❤️작품 소개❤️

산책길에 우연히 만난  
포도나무의 탐스러운 열매를 보고서
제작하게 된
포도송이 언발 드롭 귀걸이예요~!

20대가 넘은 여성이라면 진주 귀걸이는 하나쯤 있어야 되!!
이런 얘기 들어 보셨나요??
그만큼 진주는 여성성을 독보이며
우아하고 깔끔한 느낌의 이미지를 가지고 있는것 같아요~

이런 저런 이유로 제작하게 된 

포도송이 언발 드롭 귀걸이는
심플하지만 어디에나 어울리는
여리여리하고 귀여운 작품입니다.

참고로 박작가도 애정하는 애정템😘
오프라인 플리마켓 현장에서도 
미친 인기를 얻고 있는 아이템입니다~!



🔹작품 소재🔹

귀걸이침: 티타늄침
장식: 신주, 인공진주
Size: 짧은쪽 - 5.8cm, 긴쪽 - 6.5cm

귀찌 변경 가능⭕️
나사형 귀찌_진주 / 나사형 귀찌_큐빅5mm
나사형 귀찌_큐빅3mm / 나사형 귀찌_볼
선택해서 변경 가능합니다!!



🔹배송 안내🔹

3만원 이상 구매 시 무료배송
(평균 배송까지 걸리는 시간 3 ~ 7일 입니다.)

➡️ 주문과 동시에 모든 상품은 100% 핸드 메이드 작업으로 제작되고 있습니다!!!



🔹A/S 및 교환, 환불 안내🔹

⚠️
A/S 기간 상관없이 
왕복 택배비 지급 시 
도금을 제외한 부분 A/S가 가능하며 
최대한 무상으로 A/S 진행하오나 
일부 수리비가 청구 되실 수 있습니다!
(택배 도착 일로부터 7일 이내 제품 결함은 100% 
도키도키에서 책임지고 A/S 해드립니다!!)

⚠️
교환 / 환불은 미리 연락 부탁드려요!!
제품 하자로 인한 교환 / 환불은 
택배 도착 일로부터 7일 이내 가능합니다.

⚠️
단순 변심으로 인한 교환 / 환불은 
택배 도착 일로부터 7일 이내에 가능하며
택배비가 무료인 경우 
왕복 택배비 부담하셔야 합니다.

"
404,https://image.idus.com/image/files/502a28f0399444b984946da7bf3a8ac6_520.jpg,https://image.idus.com/image/files/502a28f0399444b984946da7bf3a8ac6_720.jpg,https://image.idus.com/image/files/502a28f0399444b984946da7bf3a8ac6_320.jpg#https://image.idus.com/image/files/3735635df341489b856b6bb544eb2a66_320.jpg#https://image.idus.com/image/files/5e637a71bc1140dfbb40995fb57a8dff_320.jpg#https://image.idus.com/image/files/ad6cfd225833488592f33b0da788131f_320.jpg#https://image.idus.com/image/files/eaa96dcb16cb437b8ca135275c1f5a64_320.jpg#https://image.idus.com/image/files/310a282ed88c4259a53d47bd72cdb4ee_320.jpg#https://image.idus.com/image/files/f29eaddeb8db482596b022cd9fba40a8_320.jpg#https://image.idus.com/image/files/6483e09d627f47a5812f3ac176585021_320.jpg#https://image.idus.com/image/files/10fee90037024e52a602564bcc98b7f1_320.jpg,레트로 스타일 숄더백,라이커블,"278,000원",,,"
레트로 스타일 숄더백
Retro Shoulder Bag ‘Louise’


깊은 오렌지 브라운 컬러의 가죽에
2단 바느질로 패턴을 주어 빈티지스러움을 가득 담은
레트로 스타일 숄더백입니다.

만수르가브리엘에서 사용하는 베지터블 가죽으로
사용할수록 색이 더 깊어지고 사용감이 쌓여
시간이 지나면 더욱 멋스럽게 빈티지한
가방이 될 것입니다.

책 한 권과 몇 가지의 소지품을 충분히 담을 수 있는
사이즈이고, 어깨 끈의 길이는 숏, 미들 길이로
조절 가능합니다. 평상시엔 숄더로 캐주얼하게
가끔은 토트스타일로 클래식하게
분위기를 바꿔 사용해보세요. 


▫️


Material
베지터블 소가죽 'Maine' (Italy)

Size
(W) 24.5cm  x  (H) 28cm x  (D) 7cm

Color
오렌지 브라운

Delivery
주문 후 제작에서 배송까지 
평일 기준 약 10일의 기간이 필요합니다.​



▫️

새들 스티치 기법으로 손바느질 되어
견고하고 튼튼합니다.

심플하고 클래식한 무드를 추구합니다.

▫️

마이네(Art. Maine) 가죽은
베라펠레 협회 소속된 테너리 중에서도
가장 다양하고 선명한 컬러를 선보이고 있고
색이 인위적이지 않아 고급스럽습니다. 
만수르 가브리엘(Mansur Gavriel)에서
이 가죽을 사용하고 있습니다.

 베지터블 가죽은 물과 스크래치에 약할 수 있으나
사용자의 습관, 환경, 시간의 변화를 고스란히 담아내며
에이징 되는 특징을 가지고 있습니다.
낡아가는 것이 아닌, 멋스럽게 변해가는
과정을 즐겨보세요.

▫️

✨[ 무료 각인 서비스 ]✨

각인 위치는 어깨끈 입니다.

원하시는 간단한 메세지나 이니셜이 있으시면
주문시 요청사항에 기재해주세요.

띄어쓰기 포함 15자 이내로 가능
(알파벳 대소문자, 숫자, 특수문자 . - _ &)
같은 알파벳, 같은 숫자 3개까지만 가능
(예 : AAA, AbbbA, abaa, 111,0111)

이니셜 요청시에는 교환, 환불이 불가합니다.
"
405,https://image.idus.com/image/files/f75bd117f57a4026a90c50626ce47ebb_520.jpg,https://image.idus.com/image/files/f75bd117f57a4026a90c50626ce47ebb_720.jpg,https://image.idus.com/image/files/f75bd117f57a4026a90c50626ce47ebb_320.png#https://image.idus.com/image/files/3c90d2ed2a5e4942a428bc3fdc21dbf3_320.png#https://image.idus.com/image/files/d6f0a0202f274e09bb00d2659ce81647_320.png#https://image.idus.com/image/files/67f0730240224d57af3fb35ee046d665_320.png#https://image.idus.com/image/files/c9d6befb593a4546af3cadf7da0356e1_320.jpg,레이스 꽃자수 양말,오롯이스튜디오,"9,000원",,,"🧦레이스 꽃자수 양말♡
--------------
📣📣📣📣📣

챠콜색상은 품절되었습니다.
핑크와 그레이만
주문 가능합니다.


🔅

날씨가 제법 쌀쌀해졌어요.
따뜻한 옷차림에 포인트가 될 꽃자수 양말🧦이예요.

발목에 뽀글뽀글 레이스가 둘러져있어 
귀엽고 사랑스런 느낌으로 신을 수 있어요. 
운동화에도 앵클 부츠에도
치마에도 바지에도
모두 잘 어울려요~^^

🔅

* 제품 설명 
* 사이즈 : 240~250mm 여성용 양말

* 발꿈치에서 위로 20cm 길이
자연스럽게 주름을 잡아 신으실 수 있어요.

* 핑크. 그레이. 챠콜 중 택1

* 각각의 색에 맞는 꽃과 잎을 수놓았어요.
쉽게 변형되지 않는 스티치로 수 놓았으니
세탁 걱정은 no! no!

🔅

*100% 손자수이므로 자수의 모양이나 상세한 부분은
사진과 약간 다름이 있을 수 있어요.
* 주문 후 (주말 제외)
5~7일 정도 소요될 예정입니다.

"
406,https://image.idus.com/image/files/8056c1b19f124c259bcbac6055a49917_520.jpg,https://image.idus.com/image/files/8056c1b19f124c259bcbac6055a49917_720.jpg,https://image.idus.com/image/files/8056c1b19f124c259bcbac6055a49917_320.jpg#https://image.idus.com/image/files/2a0fbd727e25431492832a23568b4525_320.jpg#https://image.idus.com/image/files/80d6e682092e47459709f579086f281d_320.jpg#https://image.idus.com/image/files/6f8a0b8be6294c178bf2b70c6082365f_320.jpg#https://image.idus.com/image/files/137424dc75e046d4954de426c6e4157f_320.jpg#https://image.idus.com/image/files/2d79d259b96845f6896266aed7ee384e_320.jpg#https://image.idus.com/image/files/e2dd2a6b0f4e4c3f8c1a8a76c14528ea_320.jpg,수자매롱 6구 세트💕,수자매롱,"14,000원",,,"💕수자매롱만의 특별한 플레이버의 6구세트👍
🌹수자매롱 클래식 프리미엄 마카롱🌹

1. 아주 쫀득한 식감✖️
적당한 쫀득을 지향합니다!

2. 풍미좋은 굵은입자의 100%아몬드가루를 사용하여,
고소한 단맛이 강합니다!

3. 파우더 사용을 지양하고,
고급티로 크림의 맛을 내려 노력하고 있어,
인위적이지 않고 조화로운 맛이 특징입니다!

👉출고일 제목에 기재되어 있으니 
꼭 확인후 주문주시길 바랍니다.
[CJ대한통운 택배]로 출고됩니다!

❗️❗️견과류, 계란, 럼, 와인 등 알러지 있으신 분들은
미리 메세지 확인후 주문주세요❗️❗️❗️
.
.
.
.


A세트

💗수 자 매 롱 바 닐 라(2.3)
천연 마다가스카르산 바닐라빈


💗와 인 청 포 도(2.3)
와인크림+청포도쨈


💗소 금 카 라 멜 라 이 즈 (2.5)
  프랑스 플뢰르드셀 소금으로 만든 카라멜
       마카롱 표면의 카라멜라이즈 처리. 


💗티 라 미 수(2.3) 
에스프레소크림+크림치즈


💗레 드 벨 벳 크 림 치 즈(2.3)
레드벨벳꼬끄+크림치즈필링


💗페 퍼 민 트 레 몬 (2.5)
페퍼민트크림+상큼한레몬의 조화

.
.
.
.

B세트

💗순 수 우 유(2.3)
우유버터크림+우유쨈


💗 딸 기 (2.3)
  수제딸기쨈


💗웨 딩 임 페 리 얼 초 코 퐁 당(2.5)
웨딩임페리얼밀크티+최고퐁당


💗쑥 인 절 미 쇼 콜 라(2.3)
쑥크림+다크초코+인절미가루로 마무리


💗트 리 플 베 리(2.3)
트리플베리쨈


💗다 크 쇼 콜 라(2.3)
다크다크한 초코


"
407,https://image.idus.com/image/files/65dd9009b2cd42a5be32f8d0a1090d28_520.jpg,https://image.idus.com/image/files/65dd9009b2cd42a5be32f8d0a1090d28_720.jpg,https://image.idus.com/image/files/65dd9009b2cd42a5be32f8d0a1090d28_320.jpg#https://image.idus.com/image/files/ed97f775b1f647f4a16e885e7db3e766_320.jpg#https://image.idus.com/image/files/e64301a7a02a44e38ace03f21b14e80d_320.jpg#https://image.idus.com/image/files/840baa3a1a2647188671f2b790de7596_320.jpg,빈티지 로즈 드림캐쳐,드림피치 dreampeachy,"39,000원",,,"
-

나쁜 꿈을 잡아주고 
좋은 꿈을 꾸게 해주는 
핸드메이드 원석 드림캐쳐입니다.


어두운 핑크톤의 링에
토르말린, 로즈쿼츠등의
작은 원석들을 사용하여 화려함을 더한
지름 14cm 크기의 드림캐쳐입니다.


🍑상세사이즈🍑
링 지름 약 14cm
총 길이 약 43cm (고리제외)


-

털실, 원석 비즈, 크리스탈 비즈, 천연깃털 등

- 

제작은 주문 확인 후 1~2일 소요됩니다.

-

❗구매 시 참고 부탁드립니다❗

✔핸드메이드 제품의 특성상 마감 본드 자국이 있을 수 있으며, 비즈와 깃털의 크기와 위치, 모양, 컬러 등이 조금씩 다를 수 있습니다.
✔천연소재의 특성상 깃털의 갈라짐이나 약간의 상처가 있을 수 있습니다.
✔재료 수급에 따라 자재 변경이 있을 수 있습니다.
✔위 사항들은 불량이 아니므로 예민하신 분은 신중한 구매를 부탁드립니다. 

✔드림캐쳐는 비닐팩에 담아 보내드립니다. 선물포장은 마지막 사진을 확인해 주세요.
✔포장 개봉시 깃털을 강하게 잡아 당길 경우 파손의 위험이 있으므로 조심히 다루어 주세요.

"
408,https://image.idus.com/image/files/63b1ea720ef944208af71fa63c4c3293_520.jpg,https://image.idus.com/image/files/63b1ea720ef944208af71fa63c4c3293_720.jpg,https://image.idus.com/image/files/63b1ea720ef944208af71fa63c4c3293_320.jpg#https://image.idus.com/image/files/7c0b8e65fd6d44b894509cff92262464_320.png#https://image.idus.com/image/files/77f99d65191a4095b3fa235f72dae0cc_320.png#https://image.idus.com/image/files/dbca9fb167db44dc95d0bac98360ade5_320.png#https://image.idus.com/image/files/d336f962967b44a4861619a3939a5c41_320.png#https://image.idus.com/image/files/334e0a4ccadc463a94d3be6eb259b03b_320.png,로운 보넷 ( 우주 ),로운작업실,"16,000원",,,"패션의 완성은 모자~!!

보넷으로 마무리 해주는 센스!

엄마의 탁월한 선택

센스쟁이 엄마들의 선택

보넷과 함께 합니다^^

면 100% 원단으로 만듭니다




[사이즈]


s  사이즈 (3개월~6개월)  : 가로둘레 30.5 cm * 세로 둘레 39cm 

m 사이즈 (6개월~12개월)  : 가로둘레 33.5 cm * 세로 둘레 40.5cm

l  사이즈  (12개월~18개월): 가로둘레 36 cm    * 세로 둘레 42cm


핸드메이드 특성상 오차 범위 0.5cm~2cm 있습니다 
"
409,https://image.idus.com/image/files/2ab7f04c47914a00ad4947b94f00389f_520.jpg,https://image.idus.com/image/files/2ab7f04c47914a00ad4947b94f00389f_720.jpg,https://image.idus.com/image/files/2ab7f04c47914a00ad4947b94f00389f_320.jpg#https://image.idus.com/image/files/2389320890254ae8bfff9fbfd8a79207_320.jpg#https://image.idus.com/image/files/d87ad6bd923a4ac4bf4701eece4858f9_320.jpg#https://image.idus.com/image/files/612b6d4f93474b1ea876d3a826830230_320.jpg#https://image.idus.com/image/files/58f5f5ef86ce461b8bb535c029ab925d_320.jpg#https://image.idus.com/image/files/282f8ffe96634fee9451ab29fbf32755_320.jpg#https://image.idus.com/image/files/50706f78ca0e480cb1e388f4c08f0719_320.jpg#https://image.idus.com/image/files/207cb2923a0645f5b991b4e6f8416e7e_320.jpg,🐻 곰돌이 자수 그립톡 🐻,참새 대쟝님의 작업실,"15,000원",,,"🐻 사랑스러운 곰돌이 자수 그립톡

지름 : 4cm

한땀 한땀 사랑을 담아 수놓은
행복한 곰돌이가 있는 손자수 그립톡입니다 ❤️

손자수만의 도톰한 텍스처와
사랑스럽고 따스한
곰돌이 그립톡을 사용하실때마다
귀여운 곰돌이가
행복을 가득 전해드릴거예요 😘

핸드폰 뒷면의 먼지와 물기를 
깨끗하게 제거하시고
쓰리엠 테이프 종이를 제거한 뒤
꾸욱 💪🏻꾸욱 💪🏻 눌러서 붙여주세요 ☺️

그립톡은 높이 조절이 가능합니다
(약 0.8-2.5cm)

✏️✏️✏️✏️주문 전 꼭 !! 확인해주세요✏️✏️✏️✏️

🖍 주문을 주실때마다
새롭게 수를 놓아 만드는
손자수 작품으로 곰돌이마다
얼굴, 귀, 코, 입 등의 모양과 땀수가
조금씩 차이가 납니다.

🖍 그립톡 상단의 동그란 부분이
뱅글뱅글 돌아갑니다.
이것은 그립톡을 생산하는 공장에서
의도한 제작구성으로
불량의 사유가 되지 않습니다.

🖍 그립톡을 주머니에 넣었다 빼기를 반복하시거나
오래 사용하면 마모되어
동그란 체리장식이 떨어질 수 있습니다. 
참고하시어 체리장식여부를 결정해주세요.

🖍 재고없이 주문시 바로 제작에 들어갑니다.
주문이 밀려있을때는 7일 이상 소요될 수 있으니
시간 여유를 두고 주문해주세요.

🖍 주문이 완료되면 개별 메세지를 드리오니
꼭 읽어주세요."
410,https://image.idus.com/image/files/783c7820316a478bb3f3ee9621e56a3e_520.jpg,https://image.idus.com/image/files/783c7820316a478bb3f3ee9621e56a3e_720.jpg,https://image.idus.com/image/files/783c7820316a478bb3f3ee9621e56a3e_320.jpg#https://image.idus.com/image/files/b197d11c1d6646efa4e2486f415d4bab_320.jpg#https://image.idus.com/image/files/95022139567e455fa6911dc4d8f47a78_320.jpg#https://image.idus.com/image/files/93eaab4449264cc9b68c51a4731834b7_320.jpg#https://image.idus.com/image/files/57c4c44635fb404eb624493543babd07_320.jpg#https://image.idus.com/image/files/d0c135ee68a340769c0df968c8da34ce_320.jpg#https://image.idus.com/image/files/955826b21b06420badb1f8ea634e9049_320.jpg#https://image.idus.com/image/files/bcadb04afc3d437da70587fcca8fdec4_320.jpg#https://image.idus.com/image/files/d83a0bdd94794c7ba88c6a4db15db8e1_320.jpg,슬럽코튼 모던플라워 쿠션,moiimoii 모이모이,"16,000원",,,"견고하고 실용적인 코튼 100%의
모던하고 볼드한 플라워 프린트가 매력적인
'슬럽코튼 모던플라워 쿠션' 입니다.

톤다운된 세련된 칼라배색과
모던한 북유럽 감성의
플라워패턴입니다.

솔리드쿠션은
조직감이 살아있는 코튼 100%의
피그먼트 염색이 특징입니다.
피그먼트 염색 (pigment dyeing)은
천연색소로 염색해 자연스럽고 은은한 색감이 나고,
알러지나 아토피 등 민감한 피부에 자극이 없으며,
바이오워싱으로 후처리하여
세탁후에도 변함이 없고,
시간이 지날수록 터치가 부드러워지고
칼라감도 더 예뻐집니다.

'슬럽코튼 모던플라워 쿠션' 과 함께
바쁜 일상속에서 자연의 편안함과
기분 좋은 감성을 느껴보세요.

📌

fabric
모던플라워 - 20수 코튼 100%
슬럽코튼 피그먼트 - 14수 코튼 100%, 슬럽조직
피그먼트염색 + 바이오워싱

color
모던플라워 - 잉크블루
슬럽코튼 피그먼트 - 세이지그린, 라이트베이지

size
40x40 / 45x45 / 50x50 / 60x60
(다른 사이즈 주문 가능)

구성
쿠션커버 1장
(솜 별도 구매)"
411,https://image.idus.com/image/files/a42bc342c9554e8695df3a7eda501196_520.jpg,https://image.idus.com/image/files/a42bc342c9554e8695df3a7eda501196_720.jpg,https://image.idus.com/image/files/a42bc342c9554e8695df3a7eda501196_320.jpg#https://image.idus.com/image/files/ffcb1c34d3284380b981474123085556_320.jpg#https://image.idus.com/image/files/7ef2d8238be74e4b94648f56c79e0fc0_320.jpg#https://image.idus.com/image/files/8b4a79ce7bd14dfa87591d8d16906bc7_320.jpg#https://image.idus.com/image/files/13be29f005054b23ba7c35fd0d8d4526_320.jpg#https://image.idus.com/image/files/032be8a567f44f0cabe6c7aa83b063cd_320.jpg,흐린날의 바다색 스카프,리디아케이 (Lydia.K),"39,000원",,,"
천연염색을 하다보면 
어떤 정해진 색을 내기 위해
여러번 염색을 해야 할 때가 있어요.

그러다보면 예상치 못했던
예쁜 색감이 탄생하곤 한답니다.
어떤 색인지 딱 떠오르지 않는 색,
감정과 분위기로만 이야기 할 수 있는 
그런 색이요. ☺️

어느 흐린 날의 바다와 구름 그리고 
모래사장이 주는 느낌을 담고 있는
색감입니다. 



🍀사이즈

가로190cm x 세로66cm

🍀소재

레이온에 천연염색

🍀주의사항


※ 100% 수작업으로 하는 천연염색이다보니
 얼룩처럼 보여지는 부분이 있을 수 있습니다.
이러한 부분을 감안하시고 구매해
주세요. ^^  

※ 세탁 시 중성세제를 사용하여 미지근한 물에서
살살 손빨래 해주세요. 오염부위만 비벼 세척할 시
그 부분만 탈색될 수 있습니다.

※ 재고 소진 시 주문 제작 하여 발송 드리고 있으며,
최대한 사진과 동일한 색감으로 맞춰드리고 있으나 천연염색의 특성 상, 조금씩은 달라질 수도 
있음을 알려드립니다. 
"
412,https://image.idus.com/image/files/0fcb3d77d0894674b3a999d8ba6c676a_520.jpg,https://image.idus.com/image/files/0fcb3d77d0894674b3a999d8ba6c676a_720.jpg,https://image.idus.com/image/files/0fcb3d77d0894674b3a999d8ba6c676a_320.png#https://image.idus.com/image/files/e7f7de02b20548a49da3ae064c430823_320.png#https://image.idus.com/image/files/db8f56a1708141c5a1926fecb3d0b5fb_320.png#https://image.idus.com/image/files/57ebbe4ebb44430f80b52a0ef9777d01_320.png#https://image.idus.com/image/files/87de934f96014a0eb1f650650ecacac2_320.png#https://image.idus.com/image/files/09156896a17f43e3932d61578fd8c990_320.png#https://image.idus.com/image/files/061173dec8784b1aa68bae6da97ea6b2_320.png#https://image.idus.com/image/files/acbb4449bb9842a1a14d68a4284ed66d_320.png#https://image.idus.com/image/files/e839fda6189b4fd9a316a066b8c1ee68_320.png,뽀샤시 패브릭 카드지갑,lucirmade,"10,000원","7,300원",27%,"루씨르메이드에서 애정하는 원단으로 제작된
카드지갑입니다.

뽀샤시한 컬러로 우유 한 방울 넣은듯한
포근한 느낌의 색감입니다❤️
쨍한 컬러가 아니고 뽀얗고 약간 빈티지한 느낌이에요~
실제로 받아보셨을 때 색감이 더 예뻐요^^

피그먼트 바이오워싱면 원단으로 부드럽고
속에는 4온스의 압축솜을 넣어 도톰해요 :D

군더더기 없는 깔끔한 형태를 위해
겉에서 바느질 마감선이 보이지 않도록
정리했어요.

버튼은 디자인적 조화를 위해 투버튼으로 제작했지만
둘 중 하나만 닫혀있어도 내용물이 빠지지는 않습니다 :)
지폐는 반으로 접어 수납되구요,
동전을 넣어도 빠지지 않아요 😊

키링 등을 달 수 있도록 D링 고리를
옵션으로 추가해드리고 있어요
D링 고리는 컬러조화를 위해 블랙니켈로 달아드립니다^^

총8가지 컬러로 제작했어요 :D
커플템으로, 우정템으로 가벼운 선물로 추천드려요
많이 사랑해주세요❤️

--

페이지 아래 다른 작품들도 구경하러 오세요 :)
"
413,https://image.idus.com/image/files/2b4bf592fe2b45ee8d268c610759bc95_520.jpg,https://image.idus.com/image/files/2b4bf592fe2b45ee8d268c610759bc95_720.jpg,https://image.idus.com/image/files/2b4bf592fe2b45ee8d268c610759bc95_320.jpg#https://image.idus.com/image/files/dd5ded21d9b54c148c89b68e4bcff9f6_320.jpg#https://image.idus.com/image/files/d4eca888f6cc45a09592400b83880bf9_320.jpg#https://image.idus.com/image/files/9a8fd578f1d04cd98bb47ed3c1bbb29a_320.jpg#https://image.idus.com/image/files/5ce68e8c2c074400855a1a769ad2f0e5_320.jpg#https://image.idus.com/image/files/91fbba09fb0a41f49c1b3d47d95cfaae_320.jpg#https://image.idus.com/image/files/85d66893fc264ffd8d51e3a08cc7bb6c_320.jpg#https://image.idus.com/image/files/0903203643be456393c1541ffff4c7b8_320.jpg#https://image.idus.com/image/files/b7327c7174dc4cd5a81a5dcc04ed717e_320.jpg,에어트리 : AIR TREE ,스프라우트,"36,000원",,,"에어트리는 커다란 나무에 착생하여 살아가는, 자생지에서의 식물 고유의 모습에서 영감을 얻어 디자인 되었습니다.

""이오난사를 만자니타 가지 위에 그저 툭- 올려주세요.""
식물을 자유롭게 배치하며 자생지에서의 식물 본연의 모습을 연출하면 이오난사만의 고유감각을 느낄 수 있답니다.🌿
 
에어플랜트는 잎 표면의 하얀 솜털, 트리콤을 통해 공기 중에 있는 부유물질, 미세먼지, 유기물 등을 흡착합니다. 
이 때문에 ""먼지먹는 식물""이라고 잘 알려져 있을 만큼 공기정화 능력이 뛰어나죠.
 ""가을이 오며 다시 찾아온 미세먼지를 에어트리를 통해 해결해보세요.”

에어트리의 뼈대가 되어줄 만자니타 가지는 고사한 나무 표면을 샌드블라스트 기법으로 깨끗하게 가공한 상태입니다.
""살아있는 나무가 아니죠.”
그렇기에 화분의 흙에 물을 주는 것이 아니라, 구성품의 분무기를 이용하여 식물에 직접 분무해주시면 됩니다. 
물과 흙이 떨어질 일이 없어 침실 곁, 가구 위, 베란다 선반, 바닥 등 장소에 구애 받지 않고 연출할 수 있죠.
 
화분은 특유의 자연스러운 색감과 동시에 통기성이 좋고, 물 자국 등의 사용감이 시간이 지날수록 더 멋스럽게 빛을 발하는 독일제 '토분'으로 준비했습니다.  

- 소보로: 브라운 계열(상부 모래: 화이트)
- 아레나: 핑크 계열(상부 모래: 핑크)
 
패키지 내부에는 에어플랜트에 대한 모든 정보를 담은 플랜트 페이퍼가 함께 들어 있습니다.
또한 이오난사와 내 공간을 촉촉하게 해줄 분무기도 함께 세트로 드리니, 내가 키우면 금방 죽어버릴까? 주저하지 않으셔도 된답니다.😌
*본 제품은 배송상의 문제로 완성품이 아닌, 각 재료가 패키지로 배송되어 직접 만들어 보실 수 있는 제품 입니다.
*에어트리 구매 시 생화엽서는 랜덤으로 1개씩 함께 배송됩니다.
  
♦ 유념해주세요
11월에는 계절상 꽃대가 진 상태로 잎이 붉은색을 잃고 초록색으로 변한 이오난사를 받아보시게 됩니다. "
